1.71,0.7106412,2.21,0.2893588,1.0
1.66,0.70783204,2.31,0.29216796,1.0
2.02,0.62592465,1.84,0.37407544,1.0
1.96,0.61937773,1.9,0.3806223,1.0
1.55,0.7112475,2.56,0.28875256,0.0
1.92,0.5792971,1.93,0.42070282,1.0
1.9,0.67692816,1.96,0.32307187,1.0
1.32,0.7078839,3.63,0.29211617,1.0
1.8,0.7086119,2.08,0.2913881,0.0
2.49,0.61773306,1.58,0.38226694,1.0
1.53,0.66906804,2.64,0.330932,1.0
1.7,0.6319568,2.25,0.36804318,0.0
1.75,0.53289485,2.13,0.46710512,0.0
1.59,0.6324044,2.48,0.36759558,1.0
1.64,0.7097636,2.35,0.29023644,1.0
2.12,0.7076363,1.77,0.29236373,0.0
2.37,0.497694,1.64,0.5023061,0.0
1.38,0.6744755,3.19,0.32552448,0.0
1.86,0.58374196,1.98,0.416258,1.0
1.46,0.7082961,2.87,0.2917039,1.0
2.06,0.68604344,1.82,0.31395653,1.0
1.67,0.7017987,2.29,0.29820135,1.0
1.84,0.6447283,2.03,0.35527173,0.0
1.54,0.64051104,2.62,0.35948893,0.0
1.43,0.7007227,2.95,0.29927728,1.0
1.8,0.597985,2.08,0.402015,1.0
1.55,0.6222748,2.6,0.37772515,1.0
1.56,0.65887105,2.55,0.34112898,1.0
1.55,0.711791,2.59,0.28820902,1.0
1.49,0.7044725,2.73,0.29552758,1.0
1.67,0.56429434,2.29,0.43570563,0.0
1.56,0.7103899,2.54,0.28961012,1.0
1.32,0.66991353,3.58,0.3300865,0.0
1.93,0.6089215,1.92,0.3910784,1.0
1.58,0.65836966,2.49,0.34163028,0.0
1.62,0.70365906,2.4,0.2963409,1.0
1.47,0.7039212,2.84,0.29607877,0.0
1.51,0.7125353,2.69,0.28746462,1.0
1.65,0.64975476,2.33,0.3502453,0.0
1.53,0.5966472,2.63,0.4033528,0.0
1.72,0.6044819,2.21,0.39551806,0.0
2.04,0.68852466,1.82,0.31147534,0.0
1.69,0.66150826,2.27,0.33849174,1.0
2.09,0.65047616,1.79,0.34952387,1.0
1.7,0.5626907,2.24,0.43730935,1.0
1.72,0.7098683,2.22,0.2901317,0.0
1.46,0.6219407,2.86,0.37805936,0.0
1.81,0.70549697,2.06,0.29450306,0.0
1.54,0.61739993,2.64,0.38260007,1.0
1.92,0.67394227,1.93,0.32605773,1.0
1.41,0.6885742,3.05,0.31142583,1.0
1.52,0.6511504,2.66,0.34884962,0.0
1.94,0.7090145,1.91,0.29098558,0.0
1.43,0.70341426,2.96,0.2965858,1.0
1.53,0.7060034,2.62,0.2939965,1.0
1.55,0.69818854,2.57,0.30181152,1.0
1.64,0.57191336,2.38,0.4280867,0.0
2.56,0.7031846,1.56,0.29681534,1.0
1.67,0.67559093,2.3,0.32440907,1.0
1.6,0.59700966,2.48,0.4029903,0.0
1.84,0.5112372,2.02,0.48876283,0.0
1.47,0.6243026,2.79,0.3756974,1.0
1.93,0.5302764,1.91,0.46972352,0.0
1.71,0.6217214,2.22,0.37827867,1.0
1.77,0.6517871,2.11,0.34821296,1.0
1.64,0.70880127,2.33,0.29119867,0.0
1.99,0.6979891,1.86,0.30201092,1.0
1.36,0.6404644,3.34,0.35953557,0.0
1.81,0.70518863,2.04,0.29481137,0.0
1.81,0.7092881,2.06,0.29071188,0.0
1.69,0.67942005,2.23,0.32057995,1.0
1.58,0.6862411,2.5,0.31375894,1.0
1.68,0.70012116,2.29,0.2998788,0.0
1.89,0.62296575,1.94,0.37703422,0.0
2.83,0.62093216,1.45,0.3790678,1.0
1.47,0.7042938,2.8,0.2957062,1.0
1.87,0.6639082,1.98,0.33609182,1.0
1.61,0.7103238,2.43,0.2896762,1.0
1.91,0.66906506,1.94,0.33093494,0.0
1.51,0.7096443,2.68,0.2903557,1.0
1.32,0.64830554,3.58,0.3516945,0.0
1.63,0.6509348,2.38,0.34906518,0.0
1.57,0.71076906,2.54,0.28923097,1.0
2.09,0.5950057,1.78,0.40499428,1.0
1.96,0.6451721,1.89,0.35482782,0.0
1.52,0.70939916,2.68,0.29060087,1.0
1.66,0.51308787,2.28,0.48691213,1.0
1.39,0.7018147,3.19,0.29818532,0.0
1.56,0.63389415,2.57,0.3661059,1.0
2.3,0.5420583,1.67,0.45794168,0.0
1.8,0.6519183,2.08,0.34808174,1.0
1.51,0.7024338,2.67,0.29756624,1.0
1.71,0.51643556,2.2,0.48356444,1.0
1.55,0.7090713,2.58,0.29092872,0.0
1.45,0.71025157,2.9,0.28974843,0.0
2.05,0.68046075,1.82,0.31953922,1.0
1.42,0.7098619,3.06,0.29013816,1.0
2.83,0.64671326,1.47,0.35328677,0.0
2.47,0.6353609,1.59,0.36463907,1.0
1.64,0.6819972,2.37,0.31800288,1.0
1.67,0.70647234,2.3,0.29352766,0.0
1.69,0.7027782,2.25,0.29722184,1.0
1.69,0.7088005,2.25,0.2911995,0.0
1.96,0.68901014,1.91,0.3109899,0.0
1.47,0.7008075,2.82,0.29919246,1.0
1.42,0.7079125,3.02,0.2920875,1.0
2.36,0.6235687,1.64,0.3764313,0.0
1.6,0.62879324,2.44,0.37120676,0.0
1.5,0.7108761,2.72,0.28912392,1.0
1.69,0.62068754,2.25,0.3793125,0.0
2.11,0.66140157,1.78,0.33859843,0.0
1.59,0.7093377,2.49,0.29066226,0.0
1.49,0.68223506,2.77,0.317765,0.0
1.43,0.71023417,2.99,0.28976578,1.0
1.4,0.5604658,3.08,0.43953416,1.0
1.52,0.66665447,2.66,0.33334547,1.0
1.66,0.6241159,2.29,0.37588415,0.0
2.04,0.60849756,1.81,0.39150244,0.0
1.48,0.65968543,2.77,0.34031457,1.0
1.63,0.6473816,2.4,0.3526183,1.0
1.69,0.70978755,2.26,0.29021242,1.0
1.77,0.70589954,2.12,0.2941005,0.0
1.96,0.4694045,1.9,0.53059554,0.0
2.34,0.62504584,1.64,0.37495413,0.0
1.76,0.63505775,2.13,0.36494225,0.0
2.17,0.53538173,1.73,0.46461827,0.0
1.76,0.6605077,2.14,0.33949232,1.0
2.34,0.49173507,1.64,0.5082649,1.0
1.84,0.6070976,2.04,0.3929024,0.0
2.97,0.50720525,1.42,0.49279475,1.0
1.82,0.64496684,2.05,0.35503316,1.0
1.78,0.6380965,2.09,0.36190355,0.0
2.02,0.49858373,1.84,0.50141627,1.0
2.03,0.6380206,1.82,0.36197948,1.0
2.17,0.6728898,1.72,0.32711014,0.0
1.79,0.63519514,2.07,0.3648049,1.0
2.07,0.49092707,1.8,0.50907296,0.0
1.96,0.608315,1.9,0.39168498,0.0
2.26,0.7041869,1.67,0.2958131,0.0
2.26,0.6355884,1.68,0.36441162,1.0
1.53,0.6493052,2.64,0.3506948,1.0
2.42,0.5553472,1.6,0.44465286,1.0
1.8,0.6327386,2.08,0.3672614,1.0
2.48,0.5336395,1.59,0.46636054,1.0
1.62,0.68559366,2.42,0.3144063,1.0
2.05,0.6291527,1.82,0.37084728,1.0
1.64,0.71089125,2.36,0.28910875,1.0
2.08,0.70386416,1.8,0.29613587,1.0
1.92,0.5163667,1.92,0.48363322,1.0
2.63,0.6093983,1.53,0.39060163,0.0
1.38,0.67818713,3.23,0.3218128,0.0
2.28,0.62601864,1.66,0.37398136,0.0
1.68,0.6264454,2.27,0.37355453,0.0
1.75,0.6460525,2.16,0.35394755,0.0
1.76,0.6730327,2.15,0.3269673,1.0
1.97,0.49769402,1.88,0.50230604,0.0
2.32,0.52056557,1.65,0.4794344,1.0
1.93,0.6015784,1.93,0.39842156,0.0
3.18,0.5005418,1.39,0.49945825,1.0
2.0,0.6320316,1.84,0.36796844,1.0
1.64,0.650867,2.35,0.34913298,1.0
1.92,0.7057033,1.93,0.29429665,1.0
2.66,0.58310354,1.52,0.41689643,0.0
1.71,0.6234043,2.22,0.37659565,1.0
1.69,0.7017254,2.25,0.2982746,1.0
2.35,0.70625967,1.64,0.2937403,1.0
1.51,0.67129827,2.69,0.32870173,1.0
1.78,0.6605967,2.12,0.33940327,1.0
1.84,0.70420223,2.02,0.29579768,1.0
2.15,0.5846757,1.75,0.4153243,1.0
2.24,0.64767164,1.7,0.35232842,1.0
1.61,0.64674574,2.43,0.35325426,0.0
1.71,0.70796895,2.22,0.29203108,1.0
1.72,0.6378654,2.2,0.36213464,0.0
1.6,0.67641157,2.42,0.32358843,1.0
2.06,0.6706083,1.81,0.32939178,0.0
1.54,0.6713474,2.58,0.3286526,1.0
1.51,0.59692496,2.69,0.40307504,0.0
1.68,0.67876166,2.26,0.32123837,0.0
2.13,0.6966237,1.76,0.30337632,0.0
1.79,0.65493584,2.11,0.34506413,0.0
2.56,0.44875363,1.55,0.5512464,0.0
1.82,0.7065849,2.06,0.2934151,1.0
2.64,0.51624155,1.53,0.4837585,1.0
2.03,0.64814305,1.83,0.35185692,0.0
1.55,0.6403324,2.58,0.35966763,1.0
1.57,0.7012117,2.5,0.29878837,0.0
1.47,0.64928925,2.81,0.35071075,1.0
2.21,0.7017479,1.72,0.29825214,0.0
1.45,0.6784095,2.86,0.32159054,1.0
2.09,0.6478456,1.79,0.35215446,0.0
2.06,0.5517663,1.8,0.44823372,0.0
2.52,0.46183193,1.55,0.538168,0.0
1.55,0.70298433,2.58,0.2970157,1.0
1.39,0.6986864,3.11,0.30131355,1.0
1.44,0.70903546,2.95,0.29096454,1.0
2.27,0.6345008,1.69,0.36549923,1.0
1.62,0.682766,2.41,0.31723395,0.0
1.79,0.6926107,2.09,0.3073894,1.0
1.45,0.67632264,2.86,0.32367736,1.0
1.64,0.7062058,2.38,0.29379424,1.0
1.52,0.706301,2.65,0.29369903,0.0
1.86,0.69484866,1.99,0.30515137,0.0
1.84,0.6341927,2.0,0.36580727,0.0
1.57,0.70098263,2.54,0.2990174,1.0
1.44,0.70981705,2.88,0.29018295,1.0
1.47,0.6877602,2.78,0.31223983,1.0
1.75,0.7047013,2.15,0.29529873,0.0
1.63,0.6358753,2.36,0.36412472,1.0
1.77,0.61486804,2.1,0.3851319,0.0
1.93,0.6717268,1.89,0.3282732,1.0
1.96,0.62325203,1.89,0.37674803,1.0
1.4,0.71068174,3.15,0.28931823,0.0
1.39,0.7001217,3.11,0.29987836,0.0
1.62,0.63136023,2.39,0.36863974,0.0
1.61,0.7081949,2.42,0.29180506,0.0
1.83,0.50407434,2.03,0.49592575,1.0
2.32,0.64401114,1.65,0.3559889,0.0
1.7,0.58075523,2.24,0.41924477,1.0
2.38,0.624705,1.63,0.3752949,0.0
1.88,0.7091722,1.98,0.2908278,1.0
2.22,0.6254383,1.72,0.3745617,1.0
1.53,0.6224031,2.63,0.37759697,1.0
2.04,0.6230374,1.81,0.37696263,1.0
1.85,0.60008377,2.0,0.3999163,0.0
1.97,0.614419,1.88,0.38558102,0.0
1.6,0.71040845,2.46,0.2895916,1.0
1.72,0.70660263,2.22,0.29339734,1.0
1.28,0.7092982,3.89,0.29070184,1.0
1.42,0.70977795,3.02,0.29022205,0.0
2.09,0.47674298,1.79,0.5232571,1.0
1.5,0.61653584,2.71,0.38346416,1.0
2.3,0.62847114,1.66,0.37152886,1.0
2.04,0.70739067,1.81,0.2926093,0.0
2.21,0.61676437,1.72,0.3832356,0.0
1.43,0.6468387,2.97,0.3531613,1.0
2.05,0.62793803,1.81,0.3720619,1.0
1.69,0.64391464,2.27,0.35608533,1.0
1.56,0.6293103,2.56,0.37068975,1.0
1.96,0.4874375,1.87,0.5125626,0.0
2.36,0.6651484,1.64,0.33485165,1.0
1.55,0.7097709,2.59,0.29022908,1.0
1.69,0.70981884,2.28,0.29018116,1.0
1.56,0.6600695,2.56,0.33993044,0.0
1.57,0.616079,2.54,0.38392103,1.0
2.29,0.6294258,1.68,0.37057415,0.0
1.82,0.708951,2.05,0.291049,0.0
1.67,0.7095376,2.3,0.29046237,1.0
2.19,0.61229444,1.72,0.38770553,1.0
1.43,0.64348125,2.97,0.35651878,1.0
2.35,0.6163555,1.64,0.38364455,0.0
1.75,0.70910764,2.15,0.29089233,0.0
1.59,0.644331,2.46,0.35566905,1.0
1.36,0.6521813,3.38,0.34781867,1.0
1.8,0.5356377,2.07,0.4643623,1.0
1.75,0.7065425,2.11,0.29345757,1.0
2.93,0.5961015,1.44,0.4038985,1.0
1.64,0.7122501,2.35,0.28774995,0.0
1.81,0.6325405,2.07,0.36745948,0.0
1.81,0.6952863,2.08,0.30471373,0.0
1.61,0.5940647,2.39,0.40593538,0.0
2.67,0.5990915,1.51,0.4009085,1.0
1.53,0.64370376,2.62,0.35629627,0.0
1.69,0.64916867,2.25,0.3508313,0.0
1.36,0.647968,3.34,0.352032,1.0
1.41,0.7113412,3.06,0.28865877,0.0
1.67,0.70381814,2.31,0.29618183,1.0
1.61,0.5969669,2.39,0.40303302,1.0
1.96,0.6692342,1.89,0.33076575,0.0
1.67,0.7125962,2.31,0.28740385,0.0
1.83,0.51732004,2.03,0.48267996,1.0
1.5,0.62796646,2.72,0.37203363,0.0
2.1,0.6270235,1.78,0.37297642,0.0
1.73,0.6988526,2.15,0.3011474,1.0
1.83,0.7054809,2.05,0.2945191,1.0
1.81,0.6665906,2.06,0.3334094,0.0
1.48,0.6451522,2.78,0.35484776,0.0
1.83,0.7060838,2.02,0.29391623,0.0
1.57,0.7043139,2.53,0.2956861,0.0
1.39,0.70724064,3.18,0.2927594,0.0
1.65,0.6174797,2.35,0.3825203,0.0
1.7,0.6816464,2.23,0.31835356,1.0
2.15,0.5645951,1.75,0.43540487,0.0
1.35,0.6909383,3.38,0.3090617,1.0
1.56,0.7054905,2.55,0.2945095,0.0
1.77,0.71208066,2.12,0.28791928,1.0
1.69,0.53424895,2.25,0.46575102,0.0
1.61,0.60952026,2.45,0.3904797,0.0
1.78,0.64278513,2.08,0.35721487,1.0
1.63,0.61634314,2.37,0.38365686,0.0
1.75,0.5450729,2.16,0.4549271,1.0
2.11,0.5886334,1.79,0.41136655,0.0
2.08,0.71087825,1.78,0.28912172,1.0
1.71,0.6523195,2.21,0.34768057,1.0
1.58,0.7109042,2.5,0.2890958,1.0
2.61,0.6263089,1.54,0.3736911,1.0
1.68,0.69610155,2.29,0.30389842,0.0
1.56,0.62609786,2.53,0.3739022,1.0
1.71,0.703863,2.23,0.29613695,1.0
1.65,0.67326385,2.34,0.32673618,1.0
2.31,0.6104608,1.65,0.38953918,1.0
1.54,0.61169404,2.6,0.38830602,0.0
1.79,0.70447725,2.1,0.29552272,1.0
2.38,0.5882816,1.62,0.4117184,1.0
1.76,0.7097982,2.15,0.29020178,1.0
2.15,0.6756374,1.76,0.3243626,1.0
2.14,0.6327406,1.76,0.36725938,1.0
2.55,0.6042714,1.56,0.39572862,0.0
1.42,0.64037246,3.04,0.35962752,1.0
2.39,0.6405303,1.64,0.35946974,0.0
1.9,0.67691356,1.96,0.3230864,0.0
1.53,0.70474553,2.63,0.29525444,1.0
1.41,0.6338434,3.09,0.36615658,0.0
1.77,0.6987602,2.12,0.3012398,1.0
1.81,0.69644356,2.08,0.30355644,1.0
1.73,0.62914896,2.19,0.37085098,0.0
1.6,0.70516163,2.45,0.29483834,1.0
1.71,0.64567906,2.22,0.3543209,1.0
2.45,0.6327831,1.6,0.3672169,1.0
1.78,0.63996893,2.12,0.36003107,0.0
1.7,0.6093496,2.25,0.3906504,0.0
1.84,0.70926666,2.04,0.29073334,1.0
2.08,0.698969,1.81,0.30103096,1.0
2.04,0.64772624,1.83,0.35227376,1.0
1.45,0.6360306,2.88,0.36396936,0.0
1.56,0.69943815,2.55,0.30056188,0.0
1.48,0.7062157,2.76,0.2937843,1.0
2.32,0.6119781,1.66,0.38802186,1.0
1.46,0.62690884,2.87,0.37309122,1.0
1.99,0.7034117,1.87,0.29658827,1.0
2.17,0.60299504,1.74,0.3970049,1.0
2.28,0.63890976,1.68,0.36109018,1.0
1.77,0.7042285,2.12,0.2957715,1.0
1.76,0.70920485,2.15,0.29079518,1.0
1.81,0.6338059,2.07,0.36619422,0.0
2.06,0.6574403,1.82,0.34255975,1.0
1.57,0.627811,2.53,0.372189,1.0
2.13,0.65276194,1.77,0.34723803,0.0
1.81,0.6083781,2.07,0.39162183,1.0
2.06,0.702199,1.82,0.297801,0.0
1.45,0.7074676,2.87,0.2925323,0.0
1.76,0.70176893,2.11,0.29823107,0.0
1.55,0.6487893,2.58,0.35121068,1.0
1.96,0.6004033,1.9,0.39959666,1.0
2.83,0.533959,1.45,0.46604094,0.0
1.9,0.6497061,1.96,0.3502939,1.0
1.77,0.627341,2.13,0.37265903,0.0
2.15,0.70779806,1.76,0.29220197,1.0
3.24,0.6026098,1.38,0.39739013,1.0
2.55,0.45884398,1.56,0.54115605,0.0
2.37,0.61675423,1.64,0.3832458,1.0
1.49,0.69462276,2.78,0.30537727,0.0
1.64,0.68200487,2.36,0.3179952,1.0
1.82,0.70543814,2.04,0.29456186,1.0
1.82,0.70422524,2.06,0.29577473,0.0
2.07,0.6355447,1.81,0.36445525,1.0
1.61,0.60196,2.44,0.39804003,0.0
2.21,0.69595104,1.71,0.30404904,1.0
2.11,0.5653276,1.77,0.43467242,0.0
1.65,0.71011686,2.36,0.28988308,1.0
2.04,0.622693,1.84,0.37730703,0.0
2.52,0.5940614,1.58,0.40593866,1.0
1.44,0.65391374,2.95,0.34608632,1.0
2.87,0.51529247,1.45,0.4847075,0.0
2.13,0.58919173,1.74,0.41080827,1.0
1.93,0.6126733,1.92,0.38732672,1.0
1.89,0.7079012,1.95,0.29209882,1.0
2.78,0.59756124,1.48,0.40243873,1.0
2.08,0.48681998,1.82,0.51318,1.0
2.27,0.58418924,1.69,0.41581076,0.0
1.54,0.68887895,2.59,0.31112102,0.0
1.71,0.7012439,2.21,0.29875615,1.0
1.67,0.7077457,2.31,0.29225433,1.0
1.92,0.54317904,1.94,0.45682102,0.0
1.93,0.70488596,1.94,0.295114,1.0
1.81,0.7081172,2.08,0.2918828,1.0
2.02,0.6235922,1.85,0.3764079,1.0
1.63,0.663245,2.38,0.336755,1.0
1.72,0.7072,2.21,0.2928001,1.0
2.29,0.60844713,1.68,0.39155293,1.0
2.03,0.6130117,1.83,0.3869883,0.0
1.8,0.6486044,2.08,0.35139567,0.0
1.78,0.70664495,2.11,0.29335505,0.0
1.79,0.7084658,2.1,0.29153422,0.0
1.72,0.62506866,2.21,0.3749313,0.0
2.14,0.47861713,1.76,0.5213829,1.0
2.02,0.5833547,1.85,0.41664535,0.0
2.47,0.65511286,1.59,0.34488717,0.0
2.23,0.60606486,1.7,0.39393508,0.0
1.89,0.65437055,1.96,0.34562948,1.0
1.67,0.70708895,2.31,0.292911,1.0
1.62,0.64991826,2.42,0.35008174,1.0
1.68,0.62145257,2.27,0.37854746,1.0
1.77,0.6930215,2.13,0.30697852,0.0
2.04,0.7054077,1.83,0.29459232,0.0
1.55,0.7110951,2.6,0.28890488,1.0
2.37,0.62809813,1.64,0.37190187,0.0
1.44,0.6444484,2.95,0.3555516,1.0
2.1,0.63857585,1.79,0.3614241,0.0
1.78,0.6138678,2.11,0.38613215,1.0
2.79,0.5069564,1.48,0.4930436,0.0
1.69,0.6400422,2.25,0.3599578,0.0
1.5,0.620699,2.71,0.37930095,1.0
1.9,0.6700801,1.97,0.32991982,0.0
2.71,0.6324325,1.51,0.36756748,0.0
1.89,0.6408469,1.97,0.35915312,1.0
2.71,0.51677257,1.5,0.48322746,0.0
1.72,0.7095039,2.21,0.29049605,1.0
1.73,0.703482,2.2,0.29651806,1.0
1.46,0.6966989,2.84,0.30330113,0.0
2.23,0.70146245,1.7,0.29853755,1.0
1.53,0.61513275,2.63,0.38486728,1.0
1.72,0.7113276,2.22,0.28867242,0.0
2.36,0.63964695,1.64,0.36035296,1.0
1.42,0.6431856,3.06,0.3568144,0.0
1.75,0.60116005,2.14,0.3988399,0.0
1.85,0.64374936,2.02,0.3562507,1.0
1.87,0.69976103,1.99,0.30023897,1.0
2.02,0.5770219,1.85,0.42297807,1.0
1.96,0.65102476,1.9,0.3489752,1.0
2.14,0.5576481,1.76,0.44235185,0.0
1.76,0.697189,2.15,0.30281097,0.0
1.53,0.70641506,2.65,0.29358497,0.0
2.18,0.6420775,1.73,0.35792243,1.0
2.48,0.67214954,1.59,0.3278504,0.0
2.09,0.70830506,1.8,0.29169494,0.0
2.38,0.6354314,1.63,0.36456862,1.0
1.47,0.64456743,2.79,0.35543257,0.0
2.49,0.5710344,1.59,0.42896566,0.0
1.75,0.6203574,2.14,0.37964264,1.0
1.7,0.64468354,2.24,0.35531646,0.0
1.79,0.5402921,2.09,0.45970795,1.0
1.88,0.66241723,1.99,0.33758277,0.0
1.93,0.6326131,1.91,0.36738694,1.0
1.64,0.64006037,2.36,0.35993963,1.0
1.62,0.70417947,2.41,0.29582062,0.0
2.1,0.606459,1.78,0.39354092,1.0
1.51,0.7025273,2.67,0.2974727,1.0
2.1,0.6686489,1.79,0.33135104,0.0
2.32,0.707818,1.66,0.292182,1.0
1.37,0.70990515,3.3,0.29009482,1.0
1.72,0.7091394,2.18,0.2908606,1.0
1.95,0.68070906,1.91,0.31929094,0.0
1.65,0.69212615,2.31,0.30787382,1.0
1.55,0.6824563,2.58,0.31754375,0.0
1.46,0.6490454,2.83,0.35095465,0.0
1.63,0.71085805,2.39,0.289142,1.0
1.72,0.5092097,2.2,0.4907904,0.0
1.41,0.6180838,3.05,0.38191628,1.0
1.86,0.6663204,2.0,0.3336796,0.0
2.14,0.5855687,1.75,0.41443127,0.0
2.23,0.708593,1.71,0.291407,0.0
1.5,0.6477528,2.71,0.3522472,0.0
2.19,0.70644903,1.73,0.29355103,1.0
1.43,0.71032447,2.97,0.2896756,1.0
1.82,0.7103372,2.06,0.28966278,1.0
1.47,0.7093254,2.8,0.29067463,0.0
1.78,0.6469773,2.11,0.3530227,1.0
1.51,0.71018416,2.68,0.2898158,0.0
1.53,0.6749093,2.64,0.3250907,0.0
1.53,0.6460667,2.65,0.35393322,1.0
1.86,0.5224831,1.98,0.47751695,0.0
1.63,0.6519926,2.39,0.34800738,1.0
1.48,0.61580235,2.78,0.38419765,1.0
1.5,0.6342469,2.69,0.3657531,1.0
1.69,0.70212233,2.25,0.29787767,1.0
1.92,0.71077687,1.93,0.2892231,1.0
2.16,0.70600647,1.75,0.29399353,1.0
1.94,0.70823437,1.91,0.2917657,1.0
1.41,0.5481356,3.03,0.45186442,0.0
1.51,0.6997709,2.68,0.30022913,1.0
1.93,0.5523791,1.92,0.44762087,0.0
1.7,0.6117179,2.23,0.38828218,0.0
1.77,0.6992676,2.13,0.30073237,1.0
2.24,0.6705376,1.69,0.32946232,0.0
1.79,0.7087416,2.1,0.2912584,0.0
1.39,0.62727946,3.17,0.37272054,1.0
1.93,0.5890421,1.92,0.4109579,0.0
1.56,0.6303639,2.56,0.36963615,1.0
1.62,0.712316,2.4,0.28768405,1.0
1.56,0.6280225,2.56,0.3719775,1.0
1.96,0.65391946,1.9,0.3460806,1.0
2.28,0.51142645,1.68,0.48857352,1.0
1.38,0.6641405,3.21,0.3358595,0.0
1.92,0.5770554,1.94,0.42294466,0.0
1.4,0.61819947,3.11,0.38180047,1.0
1.62,0.6152601,2.4,0.38473982,1.0
1.64,0.63933855,2.36,0.36066142,0.0
1.47,0.71330404,2.8,0.286696,1.0
1.89,0.69966906,1.96,0.300331,0.0
1.81,0.70082605,2.07,0.29917395,0.0
1.79,0.6099332,2.1,0.39006677,1.0
1.59,0.69741493,2.47,0.30258504,0.0
2.03,0.67824626,1.84,0.3217537,0.0
1.67,0.693334,2.29,0.306666,1.0
1.65,0.61115825,2.34,0.3888417,1.0
1.47,0.6196193,2.8,0.3803807,0.0
1.88,0.6869097,2.0,0.31309032,1.0
2.05,0.5205906,1.82,0.4794094,1.0
1.59,0.6355185,2.48,0.36448154,1.0
1.47,0.5879117,2.8,0.4120883,1.0
1.78,0.7086641,2.12,0.29133588,0.0
1.71,0.70843685,2.23,0.29156318,1.0
1.44,0.65715516,2.96,0.34284487,1.0
1.56,0.71242404,2.55,0.287576,0.0
2.19,0.5566488,1.73,0.44335127,0.0
1.64,0.70873487,2.38,0.2912651,1.0
1.81,0.5391619,2.06,0.46083808,1.0
1.9,0.6456137,1.97,0.3543864,0.0
1.63,0.6021024,2.39,0.3978976,1.0
1.41,0.6170151,3.05,0.38298485,1.0
1.61,0.64989245,2.43,0.35010755,1.0
1.55,0.58256084,2.58,0.4174392,1.0
1.91,0.50425637,1.94,0.4957436,1.0
1.4,0.6481104,3.09,0.35188967,1.0
1.92,0.70922524,1.94,0.29077476,1.0
1.84,0.7067475,2.02,0.29325244,0.0
1.71,0.70741653,2.23,0.29258353,0.0
2.06,0.5969546,1.82,0.40304536,0.0
1.65,0.7080318,2.34,0.2919683,0.0
1.56,0.6823134,2.55,0.31768662,0.0
1.55,0.6179257,2.59,0.38207433,0.0
2.0,0.62534595,1.87,0.3746541,0.0
1.76,0.70700973,2.15,0.29299027,0.0
1.96,0.5610133,1.9,0.43898678,1.0
2.14,0.63893676,1.76,0.36106324,0.0
1.48,0.68761164,2.78,0.3123884,1.0
1.55,0.7090308,2.57,0.29096916,1.0
2.76,0.61442506,1.49,0.38557497,0.0
1.78,0.55489415,2.07,0.44510588,1.0
2.12,0.6487339,1.79,0.3512661,0.0
1.74,0.6451053,2.18,0.3548947,0.0
1.46,0.6394168,2.84,0.3605832,1.0
2.02,0.66520685,1.85,0.33479315,0.0
1.93,0.53831434,1.93,0.46168572,0.0
2.64,0.63854754,1.53,0.36145243,0.0
2.14,0.5839666,1.77,0.41603342,0.0
1.85,0.65088975,2.01,0.34911025,1.0
1.54,0.70576066,2.61,0.29423928,1.0
1.86,0.70885026,2.01,0.29114974,0.0
1.49,0.68637186,2.72,0.3136281,1.0
1.46,0.64779514,2.84,0.35220483,1.0
1.79,0.70585257,2.1,0.29414746,1.0
1.59,0.6236258,2.48,0.37637413,0.0
2.2,0.6394115,1.73,0.36058846,1.0
2.4,0.5140566,1.62,0.48594335,0.0
1.96,0.6763166,1.9,0.3236834,1.0
1.85,0.6228682,2.03,0.37713185,0.0
2.44,0.5289304,1.6,0.47106957,0.0
1.47,0.69761336,2.81,0.3023866,1.0
1.91,0.6160417,1.95,0.38395825,0.0
2.44,0.63204,1.61,0.36795995,1.0
1.72,0.6258281,2.21,0.37417188,0.0
2.01,0.6821013,1.86,0.31789872,0.0
2.72,0.64126056,1.5,0.3587394,0.0
1.93,0.60841596,1.93,0.39158404,0.0
1.9,0.6525899,1.95,0.34741008,1.0
1.35,0.70802367,3.41,0.29197633,0.0
1.87,0.7059698,1.99,0.2940302,0.0
1.29,0.6522792,3.84,0.34772083,1.0
1.39,0.70935476,3.15,0.29064524,1.0
1.81,0.5361298,2.07,0.4638702,1.0
1.7,0.7020958,2.24,0.29790416,0.0
1.8,0.6272963,2.08,0.37270367,1.0
1.35,0.65108544,3.41,0.34891456,1.0
1.82,0.6995494,2.05,0.30045062,1.0
2.45,0.6528672,1.6,0.3471329,1.0
2.22,0.59545285,1.72,0.40454715,0.0
2.62,0.62684435,1.53,0.37315568,1.0
1.51,0.70820194,2.67,0.2917981,1.0
1.81,0.7087816,2.06,0.29121843,1.0
2.0,0.7035787,1.86,0.29642126,1.0
1.99,0.4754356,1.88,0.5245644,1.0
1.58,0.64104956,2.51,0.35895038,1.0
2.1,0.6346636,1.79,0.36533645,0.0
1.93,0.6780523,1.92,0.32194766,0.0
2.53,0.54179174,1.57,0.45820826,0.0
1.44,0.70648694,2.92,0.29351315,0.0
2.55,0.66626656,1.55,0.3337334,1.0
1.72,0.6073196,2.22,0.3926804,1.0
2.23,0.64930975,1.71,0.35069022,0.0
2.16,0.60173833,1.75,0.3982617,0.0
2.03,0.65216756,1.84,0.3478325,0.0
1.7,0.710464,2.24,0.28953606,1.0
2.3,0.71024376,1.67,0.28975624,0.0
